,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,Michael Erman,"Pfizer, Moderna seen reaping billions from COVID-19 vaccine booster market - Reuters","NEW YORK (Reuters) - Drugmakers Pfizer Inc, BioNTech and Moderna Inc are expected to reap billions of dollars from COVID-19 booster shots in a market that could rival the $6 billion in annual sales for flu vaccines for years to come, analysts and healthcare i…",https://www.reuters.com/legal/government/pfizer-moderna-seen-reaping-billions-covid-19-vaccine-booster-market-2021-08-13/,https://www.reuters.com/resizer/uZkkZpwxrbc42WMOI1NzT1AbMIU=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/FGV6MLHDJNLC3DNW5D74PE5XQI.jpg,2021-08-13T22:20:00Z,"Vials labelled ""Moderna, Johnson &amp; Johnson, Pfizer-BioNTech coronavirus disease (COVID-19) vaccine"" are seen in this illustration picture taken May 2, 2021. REUTERS/Dado RuvicThe company and law … [+6084 chars]",reuters,Reuters
1,Michael Erman,"Pfizer, Moderna seen reaping billions from COVID-19 vaccine booster market - Reuters","Drugmakers Pfizer Inc, BioNTech and Moderna Inc are expected to reap billions of dollars from COVID-19 booster shots in a market that could rival the $6 billion in annual sales for flu vaccines for years to come, analysts and healthcare investors say.",https://www.reuters.com/business/healthcare-pharmaceuticals/pfizer-moderna-seen-reaping-billions-covid-19-vaccine-booster-market-2021-08-13/,https://www.reuters.com/resizer/KSFvqQWNdGgQPJ41a-9_QdtSMsE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/B53FM5HLWROSFFIV5MFBCJ56XU.jpg,2021-08-13T10:10:00Z,"NEW YORK, Aug 13 (Reuters) - Drugmakers Pfizer Inc, BioNTech and Moderna Inc are expected to reap billions of dollars from COVID-19 booster shots in a market that could rival the $6 billion in annual… [+5793 chars]",reuters,Reuters
2,Michael Erman,"UPDATE 1-FOCUS-Pfizer, Moderna seen reaping billions from COVID-19 vaccine booster market","Drugmakers Pfizer Inc, BioNTech and Moderna Inc are expected to reap billions of dollars from COVID-19 booster shots in a market that could rival the $6 billion in annual sales for flu vaccines for years to come, analysts and healthcare investors say.",https://www.reuters.com/article/us-health-coronavirus-boosters-focus-idUSKBN2FE0ZR,https://static.reuters.com/resources/r/?m=02&d=20210813&t=2&i=1571822598&r=LYNXMPEH7C0IE&w=800,2021-08-13T10:54:44Z,"NEW YORK (Reuters) -Drugmakers Pfizer Inc, BioNTech and Moderna Inc are expected to reap billions of dollars from COVID-19 booster shots in a market that could rival the $6 billion in annual sales fo… [+6081 chars]",reuters,Reuters
