,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,https://www.facebook.com/bbcnews,Bitcoin comes to UK PayPal - but not for payments,PayPal will allow cryptocurrency investment - but the assets cannot be used to make payments.,https://www.bbc.co.uk/news/technology-58277631,https://ichef.bbci.co.uk/news/1024/branded_news/EC05/production/_120212406_gettyimages-1207641388.jpg,2021-08-23T14:48:26Z,"image captionPayPal plans to expand its service internationally in the coming months
PayPal customers in the UK will now be able to use the platform to buy, hold and sell cryptocurrency, with invest… [+2591 chars]",bbc-news,BBC News
1,https://www.facebook.com/bbcnews,"Bitcoin back above $50,000 as recovery continues",The digital currency is rebounding from a deep slump as more mainstream financial firms recognise it.,https://www.bbc.co.uk/news/business-58309024,https://ichef.bbci.co.uk/news/1024/branded_news/8F27/production/_119574663_hi068720991.jpg,2021-08-23T15:09:18Z,"The price of Bitcoin has risen above $50,000 (£36,480) for the first time in three months as the cryptocurrency continues to recover from a deep slump. 
The coin fell sharply in May after a crackdow… [+1405 chars]",bbc-news,BBC News
