,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,Reuters,"Ethiopia to build local rival to Facebook, other platforms - Reuters","Ethiopia has begun developing its own social media platform to rival Facebook <a href=""https://www.reuters.com/companies/FB.O"" target=""_blank"">(FB.O)</a>, Twitter <a href=""https://www.reuters.com/companies/TWTR.N"" target=""_blank"">(TWTR.N)</a> and Whatsapp, th…",https://www.reuters.com/business/media-telecom/ethiopia-build-local-rival-facebook-other-platforms-2021-08-23/,https://www.reuters.com/resizer/ZhH5bplf7NsaGYS-3Oi_hY_nVX8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ZQAPIVL54BLNHC3IYGPIDSQWYU.jpg,2021-08-23T10:57:00Z,"ADDIS ABABA, Aug 23 (Reuters) - Ethiopia has begun developing its own social media platform to rival Facebook (FB.O), Twitter (TWTR.N) and Whatsapp, though it does not plan to block the global servic… [+2477 chars]",reuters,Reuters
1,Reuters,Facebook to bring voice and video calling to main app - Reuters,"Facebook Inc <a href=""https://www.reuters.com/companies/FB.O"" target=""_blank"">(FB.O)</a> is letting some users make voice and video calls within its main app on a trial basis, aiming to make it easier to place calls without opening its standalone Messenger ap…",https://www.reuters.com/technology/facebook-bring-voice-video-calling-main-app-2021-08-23/,https://www.reuters.com/resizer/d0h2VGieUoa8rWcphU5zvwQoS_s=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/L2JN4NFPXBJGPJNAA2A7ECHILE.jpg,2021-08-23T22:24:00Z,"A 3D-printed Facebook logo is seen placed on a keyboard in this illustration taken March 25, 2020. REUTERS/Dado Ruvic/Illustration/File PhotoAug 23 (Reuters) - Facebook Inc (FB.O) is letting some use… [+944 chars]",reuters,Reuters
2,Reuters,"Weakened Henri drenches U.S. Northeast, heightening flood threat - Reuters","Storm Henri, downgraded to a tropical depression, threatened to trigger flash floods in the U.S. Northeast on Monday after drenching the region over the weekend.",https://www.reuters.com/world/us/weakened-henri-drenches-us-northeast-heightening-flood-threat-2021-08-23/,https://www.reuters.com/resizer/Bt67Q6dOQZ-DrQh2mOy-_6xhIwk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/VHN773JHJFPALJIENQ664POATE.jpg,2021-08-23T15:44:00Z,"Aug 23 (Reuters) - Storm Henri, downgraded to a tropical depression, threatened to trigger flash floods in the U.S. Northeast on Monday after drenching the region over the weekend.
Predicted to be t… [+2248 chars]",reuters,Reuters
3,Eduardo Simões,"Brazil military police commander fired after publicly supporting Bolsonaro, slamming rivals - Reuters",The governor of Brazil's Sao Paulo state on Monday fired a senior military police commander who publicly supported a march in favor of President Jair Bolsonaro and attacked rival politicians.,https://www.reuters.com/world/americas/brazil-military-police-commander-fired-after-publicly-supporting-bolsonaro-2021-08-23/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=50,2021-08-23T20:56:00Z,"SAO PAULO, Aug 23 (Reuters) - The governor of Brazil's Sao Paulo state on Monday fired a senior military police commander who publicly supported a march in favor of President Jair Bolsonaro and attac… [+1774 chars]",reuters,Reuters
