,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
0,Reuters,YouTube says it bans accounts believed to be owned by the Taliban - Reuters,"Alphabet Inc's <a href=""https://www.reuters.com/companies/GOOGL.O"" target=""_blank"">(GOOGL.O)</a> YouTube said on Tuesday it bans accounts that are believed to be owned and operated by the Taliban,  as U.S. social media companies scrambled to clarify their rul…",https://www.reuters.com/technology/youtube-says-it-bans-accounts-believed-be-owned-by-taliban-2021-08-17/,https://www.reuters.com/resizer/Tgm2V4b0yVwQugy0Y4IgbVhXt-A=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/2TK3EWH6BNJQPK2S4QDW7EYWPU.jpg,2021-08-17T17:12:00Z,"Silhouettes of laptop and mobile device users are seen next to a screen projection of the YouTube logo in this picture illustration taken March 28, 2018. REUTERS/Dado RuvicAug 17 (Reuters) - Alphabet… [+672 chars]",reuters,Reuters
1,"Elizabeth Culliford,Kanishka Singh",Taliban's Afghanistan takeover presents fresh challenge for social media companies - Reuters,The Taliban's rapid takeover of Afghanistan poses a new challenge for big U.S. tech companies on handling content created by a group considered to be terrorists by some world governments.,https://www.reuters.com/technology/talibans-afghanistan-takeover-presents-fresh-challenge-social-media-companies-2021-08-17/,https://www.reuters.com/resizer/NcGWnpxuigBukzxPy39RZio5sk0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GGUPGDX66JIYXJUBKDYLLUXLKI.jpg,2021-08-17T01:00:00Z,"3D printed Facebook and WhatsApp logos and keyboard buttons are placed on a computer motherboard in this illustration taken January 21, 2021. REUTERS/Dado Ruvic/IllustrationAug 16 (Reuters) - The Tal… [+4156 chars]",reuters,Reuters
2,Reuters Fact Check,Fact Check-Biden teleprompter reading ‘leave now’ was photoshopped - Reuters,An autocue did not tell U.S. President Joe Biden to leave after his speech on the Afghanistan crisis - the image was photoshopped.,https://www.reuters.com/article/factcheck-biden-photoshop-idUSL1N2PO1EU,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-08-17T15:54:00Z,"An autocue did not tell U.S. President Joe Biden to leave after his speech on the Afghanistan crisis - the image was photoshopped.
The doctored image showed a teleprompter reading leave now and was … [+1092 chars]",reuters,Reuters
3,Reuters Fact Check,Fact Check-Image of three women walking behind a man in chains is digitally altered - Reuters,"Social media users have shared an image of three women wearing burkas and walking in chains behind a man, claiming that it shows Afghanistan in 2021. The image has been digitally altered and no chains are visible in the original photograph, which was taken in…",https://www.reuters.com/article/factcheck-afghanistan-image-idUSL1N2PO15H,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-08-17T14:29:00Z,"Social media users have shared an image of three women wearing burkas and walking in chains behind a man, claiming that it shows Afghanistan in 2021. The image has been digitally altered and no chain… [+2403 chars]",reuters,Reuters
4,Devik Jain,Wall St set to fall from record highs after weak retail data - Reuters,"The Dow and the S&P 500 were set to fall from record highs on Tuesday after weak earnings reports from Home Depot and Walmart, and as retail sales data showed the pace of the U.S. economic recovery slowed in July.",https://www.reuters.com/business/futures-slip-ahead-retail-sales-data-2021-08-17/,https://www.reuters.com/resizer/81TXECKdEZcu3yTrBdSnWkUgGIY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LL5U7GGX2NOKPGL2SEZRIJDQKM.jpg,2021-08-17T13:15:00Z,"Traders work on the trading floor at the New York Stock Exchange (NYSE) in Manhattan, New York City, U.S., August 11, 2021. REUTERS/Andrew KellyAug 17 (Reuters) - The Dow and the S&amp;P 500 were set… [+3006 chars]",reuters,Reuters
5,"Devik Jain, Ambar Warrick","US STOCKS-Tech stocks, Home Depot pull S&P 500, Dow from record highs - Reuters","* Indexes down: Dow 0.94%, S&P 0.93%, Nasdaq 1.26% (Adds comment, details; updates prices)",https://www.reuters.com/article/usa-stocks-idUSL4N2PO395,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-08-17T16:38:00Z,"(For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window.)
* Home Depot falls as U.S. same-store sales miss estimates
* U.S. retail sales drop 1.1… [+3396 chars]",reuters,Reuters
6,Praveen Menon,"UPDATE 2-New Zealanders begin life in lockdown, Delta cases edge up",New Zealand's city streets were largely deserted on Wednesday as the country returned to life in lockdown for the first time in six months in a bid to halt any spread of the infectious Delta variant of COVID-19.,https://www.reuters.com/article/us-health-coronavirus-newzealand-idUSKBN2FI229,https://static.reuters.com/resources/r/?m=02&d=20210817&t=2&i=1572183292&r=LYNXMPEH7G10T&w=800,2021-08-17T22:57:12Z,WELLINGTON (Reuters) -New Zealands city streets were largely deserted on Wednesday as the country returned to life in lockdown for the first time in six months in a bid to halt any spread of the infe… [+2014 chars],reuters,Reuters
7,Reuters Fact Check,Fact Check-Video of nighttime missiles was not taken in Kabul in 2021,"A video shared on social media claims to show an exchange of night-time gunfire in Kabul, Afghanistan, as the Taliban took hold of the country in August 2021. The footage, however, dates back to at least May 2020.",https://www.reuters.com/article/factcheck-kabul-video-idUSL1N2PO1MN,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-08-17T17:52:25Z,"A video shared on social media claims to show an exchange of night-time gunfire in Kabul, Afghanistan, as the Taliban took hold of the country in August 2021. The footage, however, dates back to at l… [+1245 chars]",reuters,Reuters
